name,address,type,type_code,lng,lat,facility_type,business_period,open_time,close_time,is_24h,night_ratio,night_service,tel,adcode,pcode,citycode,source
航城里购物中心,航城大道与黄田路交叉口西北角,购物服务;商场;购物中心,060101,113.850033,22.606973,supermarket,,,,False,0.1,True,0755-23286985,440306,440000,0755,amap
深圳湾1号·湾汇,中心路深圳湾1号,购物服务;商场;购物中心,060101,113.942713,22.506899,supermarket,,,,False,0.1,True,0755-86666245,440305,440000,0755,amap
深圳航空,航站四路与机场支一路交叉口北60米,生活服务;售票处;飞机票代售点,070301,113.83275,22.626706,convenience,,,,False,1.0,True,0755-27771999,440306,440000,0755,amap
深圳宝安国际机场T3航站楼春秋航空,福永镇深圳宝安国际机场T3航站楼F4层,交通设施服务;火车站;票务相关|生活服务;售票处;飞机票代售点,150209|070301,113.814288,22.625109,convenience,,,,False,1.0,True,[],440306,440000,0755,amap
深圳宝安国际机场T3航站楼售票柜台,福永街道深圳宝安国际机场T3航站楼4F层,生活服务;售票处;飞机票代售点|生活服务;售票处;火车票代售点,070301|070302,113.812804,22.624505,convenience,,,,False,1.0,True,[],440306,440000,0755,amap
深圳宝安国际机场T3航站楼深航票务,福永街道深圳宝安国际机场T3航站楼4F层,生活服务;售票处;飞机票代售点,070301,113.81201,22.624134,convenience,,,,False,1.0,True,[],440306,440000,0755,amap
飞机票火车票(凤凰岗售票处),宝田路149号(宝田一路地铁站A口步行110米),生活服务;售票处;飞机票代售点,070301,113.879435,22.595382,convenience,,,,False,1.0,True,[],440306,440000,0755,amap
深圳宝安国际机场T3航站楼国航票务,福永街道深圳宝安国际机场T3航站楼4F层,生活服务;售票处;飞机票代售点,070301,113.812047,22.624154,convenience,,,,False,1.0,True,[],440306,440000,0755,amap
深国免(B店),航站四路3003号深圳机场T3候机楼国际到达厅2层2R-01-01,购物服务;商场;免税品店,060103,113.812955,22.626323,market,,,,False,0.0,False,[],440306,440000,0755,amap
纤佳财税,流塘路322号渝达一栋304号铺,购物服务;商场;免税品店|公司企业;公司;公司,060103|170200,113.893513,22.585683,market,,,,False,0.0,False,18973470392,440306,440000,0755,amap
LANDZ(首地容御店),首地容御,购物服务;商场;免税品店,060103,113.974574,22.550938,market,,,,False,0.0,False,[],440305,440000,0755,amap
深圳宝安天虹店,西乡大道与新潮路交汇处宝安中心区天虹购物中心商场L5层00128-L5-019铺,购物服务;商场;免税品店|汽车销售;本田特约销售;广汽本田销售,060103|020201,113.864947,22.574888,market,,,,False,0.0,False,17621954410,440306,440000,0755,amap
星航家(兴围10号店),兴华路北10号(兴围地铁站D口步行100米),购物服务;商场;免税品店,060103,113.833769,22.641948,market,,,,False,0.0,False,[],440306,440000,0755,amap
猿抱子(茶阅世界店),"罗田路茶阅世界1号门,D49号",购物服务;商场;免税品店|餐饮服务;餐饮相关场所;餐饮相关,060103|050000,113.884591,22.561314,market,,,,False,0.0,False,15802596008;18938040213,440306,440000,0755,amap
amcare,南新路与丁头南巷交叉口西60米,购物服务;商场;免税品店,060103,113.918759,22.526211,market,,,,False,0.0,False,[],440305,440000,0755,amap
海岸时代卡夫诺,深南大道与前海路交汇处中山公园对面,购物服务;商场;免税品店,060103,113.915478,22.540884,market,,,,False,0.0,False,0755-86359753,440305,440000,0755,amap
中国银行(西乡支行),西乡街道新湖路圣陶沙骏园1栋06、07、08、09、10、11、12、13、15、16号商铺,金融保险服务;银行;中国银行,160104,113.862865,22.572721,bank,,,,False,0.0,False,0755-22337039,440306,440000,0755,amap
中国工商银行(深圳宝安支行),建安一路56号,金融保险服务;银行;中国工商银行,160105,113.909929,22.558319,bank,,,,False,0.0,False,0755-27874117;0755-27874119,440306,440000,0755,amap
中国工商银行(深圳南山支行),南新路2064之1-2,金融保险服务;银行;中国工商银行,160105,113.919101,22.530823,bank,,,,False,0.0,False,0755-26665074;0755-26667014,440305,440000,0755,amap
中国建设银行(深圳宝安支行营业部),建安一路68号(近宝安新华书店),金融保险服务;银行;中国建设银行|金融保险服务;自动提款机;中国建设银行ATM,160106|160303,113.908254,22.560076,bank,,,,False,0.0,False,0755-27750483,440306,440000,0755,amap
招商银行(深圳西乡支行),新湖路海湾明珠花园一期2栋首层西乡地铁站C出口,金融保险服务;银行;招商银行,160109,113.861784,22.575829,bank,,,,False,0.0,False,0755-27808912;0755-88600774,440306,440000,0755,amap
中国建设银行(深圳新岸线支行),宝源南路203-6号1层(宝安地铁站A口步行370米),金融保险服务;银行;中国建设银行,160106,113.877022,22.557102,bank,,,,False,0.0,False,0755-29789621;0755-29789897,440306,440000,0755,amap
招商银行(深圳华侨城支行),深南大道9015-3号(华侨城地铁站C口步行440米),金融保险服务;银行;招商银行,160109,113.980745,22.533546,bank,,,,False,0.0,False,0755-26609248;0755-26904277;95555,440305,440000,0755,amap
中国农业银行(宝安支行营业部),建安一路50号宝安区3区,金融保险服务;银行;中国农业银行,160107,113.910569,22.557657,bank,,,,False,0.0,False,0755-27874263;0755-36687209,440306,440000,0755,amap
中国建设银行(深圳航城支行),航城大道领航城一期领航里程花园4栋09-14商铺,金融保险服务;银行;中国建设银行,160106,113.85606,22.609094,bank,,,,False,0.0,False,0755-23574502,440306,440000,0755,amap
北京银行(深圳分行营业部),深南大道9668号万象天地OLE(高新园地铁站A口东步行220米),金融保险服务;银行;北京银行,160119,113.956105,22.541037,bank,,,,False,0.0,False,0755-81205001,440305,440000,0755,amap
中国银行(桃源居支行),西乡街道广深公路东侧世外桃源19栋105、106、206,金融保险服务;银行;中国银行,160104,113.860394,22.615271,bank,,,,False,0.0,False,0755-22337026,440306,440000,0755,amap
招商银行(深圳宝安支行),宝民一路74广场大厦1层,金融保险服务;银行;招商银行,160109,113.901187,22.56316,bank,,,,False,0.0,False,0755-27875081;0755-27875086,440306,440000,0755,amap
中国工商银行(深圳市分行营业部),粤海街道海德三道1255号深圳工商银行大厦一楼三楼,金融保险服务;银行;中国工商银行,160105,113.943876,22.517698,bank,,,,False,0.0,False,0755-25930106;0755-82274402,440305,440000,0755,amap
中国工商银行(西乡支行),新湾路301之11-15(西乡地铁站D口步行140米),金融保险服务;银行;中国工商银行,160105,113.863153,22.574582,bank,,,,False,0.0,False,0755-29653106;0755-85271667,440306,440000,0755,amap
深圳农商银行(西乡支行),西乡街道宝民二路58号,金融保险服务;银行;深圳农村商业银行|金融保险服务;银行;农村商业银行,160152|160121,113.886841,22.577665,bank,,,,False,0.0,False,0755-27933392,440306,440000,0755,amap
中国工商银行(深圳航城支行),航城街道航城大道领航城商业中心(一期)1栋A110.111,金融保险服务;银行;中国工商银行,160105,113.849295,22.606609,bank,,,,False,0.0,False,0755-27502131,440306,440000,0755,amap
招商银行(深圳新安支行),罗田路幸福海岸10栋,金融保险服务;银行;招商银行,160109,113.878859,22.558461,bank,,,,False,0.0,False,0755-27442433,440306,440000,0755,amap
招商银行(深圳西丽支行),沙河西路与留仙大道交叉口西北150米,金融保险服务;银行;招商银行,160109,113.953385,22.581119,bank,,,,False,0.0,False,0755-82805106,440305,440000,0755,amap
中国银行(前进支行),前进一路冠利达大厦诺铂广场一层,金融保险服务;银行;中国银行,160104,113.898693,22.573565,bank,,,,False,0.0,False,[],440306,440000,0755,amap
中国建设银行(深圳上塘支行),民治街道民塘路中海锦城2栋1-4,金融保险服务;银行;中国建设银行,160106,114.015038,22.637641,bank,,,,False,0.0,False,0755-21074391;0755-23087155,440309,440000,0755,amap
招商银行(深圳创业支行),新安三路65号宝安勤诚达K+广场F1层(洪浪北A口),金融保险服务;银行;招商银行,160109,113.910481,22.573808,bank,,,,False,0.0,False,0755-27900621,440306,440000,0755,amap
中国建设银行(深圳西乡支行),湾上六座花园7栋1层,金融保险服务;银行;中国建设银行,160106,113.855573,22.569303,bank,,,,False,0.0,False,0755-23206032,440306,440000,0755,amap
中国建设银行(深圳创业支行),建安一路盛荟茗庭(上川地铁站J口步行460米),金融保险服务;银行;中国建设银行,160106,113.893798,22.573489,bank,,,,False,0.0,False,0755-23235689;0755-23235860,440306,440000,0755,amap
中国建设银行(深圳西丽支行),桃源街道远洋天著华府二期3栋113-123号,金融保险服务;银行;中国建设银行,160106,113.962252,22.584602,bank,,,,False,0.0,False,0755-86155071;0755-86155074,440305,440000,0755,amap
微众银行(深圳湾科技生态园店),沙河西路1819号深圳湾科技生态园7栋,金融保险服务;银行;银行,160100,113.954136,22.529837,bank,,,,False,0.0,False,95384,440305,440000,0755,amap
中国银行(深圳招商路支行),招商路与公园北路交汇处花果山商厦一楼109、110号铺和二楼整层,金融保险服务;银行;中国银行,160104,113.925124,22.490611,bank,,,,False,0.0,False,[],440305,440000,0755,amap
中国农业银行(深圳航城支行),航城街道领航城商业中心(一期)A101Ld102c商铺,金融保险服务;银行;中国农业银行,160107,113.849625,22.606194,bank,,,,False,0.0,False,0755-85247254,440306,440000,0755,amap
招商银行(深圳龙胜支行),民塘路与建设东路交叉处尚峻花园一期1层商铺,金融保险服务;银行;招商银行,160109,114.012926,22.640573,bank,,,,False,0.0,False,0755-82096806,440309,440000,0755,amap
中国银行(宝安支行),"新安街道宝兴路西侧万骏经贸大厦1栋1层101-111、118号,1栋二楼整层",金融保险服务;银行;中国银行,160104,113.880495,22.549329,bank,,,,False,0.0,False,0755-22330473,440306,440000,0755,amap
中国工商银行(蛇口支行),招商路173-177号(水湾地铁站C口步行390米),金融保险服务;银行;中国工商银行,160105,113.922464,22.489961,bank,,,,False,0.0,False,0755-26679777,440305,440000,0755,amap
中国银行(新安支行),创业一路1006-17号,金融保险服务;银行;中国银行,160104,113.889156,22.555674,bank,,,,False,0.0,False,0755-22335505,440306,440000,0755,amap
中国工商银行(深圳西丽支行),沙河西路鼎新大厦西座1-2层(西丽地铁站F口旁),金融保险服务;银行;中国工商银行,160105,113.953081,22.581128,bank,,,,False,0.0,False,0755-26426724,440305,440000,0755,amap
中国银行(南头支行),海德三道199号天利中央广场A座F1层,金融保险服务;银行;中国银行,160104,113.933608,22.518885,bank,,,,False,0.0,False,0755-22338256,440305,440000,0755,amap
中国银行(西丽鼎新大厦支行),留仙大道2002-3号(西丽地铁站E口步行140米),金融保险服务;银行;中国银行,160104,113.953809,22.581138,bank,,,,False,0.0,False,0755-22336743,440305,440000,0755,amap
招商银行(深圳前海分行营业部),梦海大道卓越前海壹号9B,金融保险服务;银行;招商银行,160109,113.901075,22.528975,bank,,,,False,0.0,False,0755-26891186,440305,440000,0755,amap
招商银行(高新园科创支行),高新南七路16号德维森大厦1层,金融保险服务;银行;招商银行,160109,113.946611,22.534143,bank,,,,False,0.0,False,0755-86187681,440305,440000,0755,amap
汇丰银行(深圳湾支行),中国华润大厦(春笋)45楼,金融保险服务;银行;汇丰银行,160126,113.946491,22.51485,bank,,,,False,0.0,False,0755-25888601,440305,440000,0755,amap
中国银行(高新区支行),高新南一道16-1联想大厦1层,金融保险服务;银行;中国银行,160104,113.947192,22.538917,bank,,,,False,0.0,False,0755-22337705,440305,440000,0755,amap
招商银行(深圳云城支行),兴科一街万科云城一期7栋B座135-144号,金融保险服务;自动提款机;招商银行ATM|金融保险服务;银行;招商银行,160306|160109,113.940335,22.574564,bank,,,,False,0.0,False,0755-86721595;95555,440305,440000,0755,amap
泰强精密制造有限公司,西乡镇草围村一路22号,公司企业;工厂;工厂,170300,113.840185,22.619851,atm,,,,False,1.0,True,0755-29771288,440306,440000,0755,amap
深圳水务集团南山水质净化厂,月亮湾大道2403号,公司企业;工厂;工厂,170300,113.900932,22.512479,atm,,,,False,1.0,True,0755-26489907,440305,440000,0755,amap
永利工业中心,银田通达路塘西西井工业区7栋2楼,商务住宅;产业园区;产业园区|公司企业;工厂;工厂,120100|170300,113.855145,22.588875,atm,,,,False,1.0,True,[],440306,440000,0755,amap
深圳欣锐科技股份有限公司(工厂),石岩塘头1号路领亚工业园(冬藏楼),公司企业;工厂;工厂,170300,113.918856,22.63754,atm,,,,False,1.0,True,0755-81790981,440306,440000,0755,amap
价值工厂,海湾路8号蛇口价值工厂,公司企业;工厂;工厂,170300,113.895679,22.467573,atm,,,,False,1.0,True,0755-21606666,440305,440000,0755,amap
固戍水质净化厂(二期),戍堡路,公司企业;工厂;工厂,170300,113.842249,22.581294,atm,,,,False,1.0,True,0755-85248504,440306,440000,0755,amap
触想智能,西丽阳光工业区新健兴工业区四栋,公司企业;工厂;工厂,170300,113.936314,22.634055,atm,,,,False,1.0,True,13544196567,440305,440000,0755,amap
建泰橡胶(深圳)有限公司(二厂),龙华西头新村,公司企业;公司;公司|公司企业;工厂;工厂,170200|170300,114.016721,22.643282,atm,,,,False,1.0,True,19107056446,440309,440000,0755,amap
百旺创意工厂,松白路1051号,公司企业;工厂;工厂|商务住宅;产业园区;产业园区,170300|120100,113.933842,22.630305,atm,,,,False,1.0,True,[],440305,440000,0755,amap
优创空间,群辉路5号优创空间(兴东地铁站C口步行320米),公司企业;工厂;工厂|商务住宅;产业园区;产业园区,170300|120100,113.919757,22.584584,atm,,,,False,1.0,True,0755-23505358,440306,440000,0755,amap
深圳市蓝之洋科技有限公司,西乡镇鹤洲村泰兴隆工业城B栋5层,公司企业;工厂;工厂,170300,113.8564,22.619911,atm,,,,False,1.0,True,[],440306,440000,0755,amap
深圳前湾燃机电厂,妈湾大道1087号,公司企业;工厂;工厂,170300,113.868705,22.509518,atm,,,,False,1.0,True,0755-86236200,440305,440000,0755,amap
恆金塑胶模具厂,龙腾工业路与共欣路交叉口西60米,公司企业;工厂;工厂,170300,113.867231,22.581908,atm,,,,False,1.0,True,[],440306,440000,0755,amap
福田水质净化厂二期工程项目部(建设中),白石路5号(福田汽车充电站对面),公司企业;公司;公司|公司企业;工厂;工厂,170200|170300,114.013977,22.530941,atm,,,,False,1.0,True,18663687539;18676781594,440304,440000,0755,amap
深圳轩然全屋定制工厂,西丽大磡科技园二期C栋203,公司企业;工厂;工厂,170300,113.977149,22.615948,atm,,,,False,1.0,True,13662821076,440305,440000,0755,amap
四十七区怡景三号厂房,愉盛一街与愉盛五街交叉口北60米,公司企业;工厂;工厂|商务住宅;商务住宅相关;商务住宅相关,170300|120000,113.892502,22.568123,atm,,,,False,1.0,True,[],440306,440000,0755,amap
艾礼富电子(深圳)有限公司,西乡镇鹤洲村恒丰工业城,公司企业;工厂;工厂,170300,113.866212,22.627359,atm,,,,False,1.0,True,4006666188,440306,440000,0755,amap
圣安娜饼屋深圳有限公司,恒丰工业城B4栋,公司企业;工厂;工厂,170300,113.866989,22.630312,atm,,,,False,1.0,True,0755-27325147;13088888207,440306,440000,0755,amap
森海包装纸箱珍珠棉厂,西丽街道大勘村沁园路15号(森海包装),公司企业;公司;公司|公司企业;工厂;工厂,170200|170300,113.980317,22.621208,atm,,,,False,1.0,True,0755-26527473;18676666372;4008879161,440305,440000,0755,amap
前海湾地铁站总站(公交站),(停运)T192线;深中跨市公交专线T01路A线,交通设施服务;公交车站;公交车站相关,150700,113.898916,22.537501,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
深大北门1(公交站),324路;338路;B728路;M191路;M194路;M200路;M372路;M413路;M435路;M530路;P139路;P200路;P271路;P431路;P458路;P492路;P501路;P681路;P717路;P769路;P80A路;P80路;高峰专线165路;高峰专线95路;高快巴士32号线,交通设施服务;公交车站;公交车站相关,150700,113.94054,22.539366,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
西乡路口(公交站),337路;362路;629路;707路;E15路;E40路;M191路;M241路;M242路;M245路;M247路环线;M249路;M355路;M378路;M526路;高峰专线121号;高峰专线135号;高快巴士60路,交通设施服务;公交车站;公交车站相关,150700,113.884827,22.575954,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
创维天桥(公交站),316路;316路区间;326路;789路;E23路;M206路;M217路;M234路;M338路;M372路;M378路;M379路;M395路;M395路区间;M535路;M560路;M582路;P217路;P407路;P420路;P478路;P610路;P643路;P764路;P9路;高峰专线165路;高快巴士49路,交通设施服务;公交车站;公交车站相关,150700,113.9229,22.644062,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
西乡立交1(公交站),323路;337路;362路;629路;707路;E15路;E23路;E8路;M191路;M240路;M241路;M242路;M245路;M247路环线;M249路;M355路;M378路;M395路;M413路;M435路;M526路;高峰专线135号;高峰专线35路;高快巴士60路,交通设施服务;公交车站;公交车站相关,150700,113.878183,22.582979,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
前海梦工场北区(公交站),T01路C线;深中跨市公交专线T01路A线;深中跨市公交专线T01路B线,交通设施服务;公交车站;公交车站相关,150700,113.903668,22.532076,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
上合市场(公交站),M197路;M246路;M259路;M379路;M382路;M469路;M518路;M560路,交通设施服务;公交车站;公交车站相关,150700,113.902292,22.580351,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
鹤洲桥底(公交站),603路;707路;E15路;E36路;M210路;M250路;M335路;M355路;M378路;M470路;M511路;M526路;M558路;高峰专线265路;高峰专线95路,交通设施服务;公交车站;公交车站相关,150700,113.862004,22.621209,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
宝安文具批发市场(公交站),323路;610路(内环);610路(外环);718路;E36路;E8路;M131路;M210路;M240路;M241路;M330路;M350路;M358路;M375路;M470路;高快巴士58号,交通设施服务;公交车站;公交车站相关,150700,113.87255,22.581607,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
桂庙新村(公交站),19路;226路;362路;37路;M113路;M242路;M475路;M527路;P146路;P23路;P292路;P363路;P396路;P713路,交通设施服务;公交车站;公交车站相关,150700,113.929814,22.528293,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
钟屋(公交站),337路;362路;629路;B836路;M194路;M246路;M335路;M350路;M358路;M395路;M413路;M435路;M511路;高峰专线121号;高峰专线135号;高峰专线35路,交通设施服务;公交车站;公交车站相关,150700,113.850816,22.622865,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
深大地铁站A3口(公交站),顺德大良-深圳福田车公庙,交通设施服务;公交车站;公交车站相关,150700,113.943993,22.540051,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
西乡步行街(公交站),323路;338路;610路(内环);610路(外环);615路;E36路;E8路;M194路;M259路;M358路;M382路;M400路;M469路;M483路;M527路;M530路;高峰专线72路,交通设施服务;公交车站;公交车站相关,150700,113.875847,22.572106,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
灵芝地铁站(公交站),606路;610路(外环);E23路;M197路;M249路;M250路;M378路;M395路;M518路;P217路;P265路;P377路;P590路;P9路;高快巴士33号线,交通设施服务;公交车站;公交车站相关,150700,113.902218,22.567235,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
黄田(公交站),337路;362路;629路;B836路;E23路;E40路;M194路;M246路;M335路;M350路;M358路;M395路;M413路;M435路;M511路;P4路;高峰专线121号;高峰专线135号;高峰专线35路;高快巴士47路,交通设施服务;公交车站;公交车站相关,150700,113.848572,22.627205,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
宝安交通运输局1(公交站),320路;323路;337路;362路;E36路;E40路;E8路;M182路;M191路;M209路;M240路;M241路;M242路;M355路;M375路;M526路;M530路;高峰专线135号;高峰专线35路,交通设施服务;公交车站;公交车站相关,150700,113.901869,22.560109,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
园博园北门(公交站),104路;323路;M126路;M500路,交通设施服务;公交车站;公交车站相关,150700,114.001135,22.542326,bus_stop,,,,False,1.0,True,[],440304,440000,0755,amap
西丽法庭3(公交站),101路;226路;66路;67路;74路;81路;M109路;M492路;P536路;高峰专线36号,交通设施服务;公交车站;公交车站相关,150700,113.95424,22.579457,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
宝安中心地铁站D口(公交站),顺德大良-深圳福田车公庙,交通设施服务;公交车站;公交车站相关,150700,113.886817,22.555094,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
阳光工业区(公交站),316路;316路区间;326路;M217路;M234路;M372路;M535路;M582路,交通设施服务;公交车站;公交车站相关,150700,113.931818,22.634437,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
联升购物广场(公交站),338路;615路;H205线;M194路;M259路;M473路;M527路;M530路;M558路;P571路;高快巴士58号,交通设施服务;公交车站;公交车站相关,150700,113.849559,22.596095,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
光前村(公交站),43路;49路;67路;R28线,交通设施服务;公交车站;公交车站相关,150700,113.962161,22.562448,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
裕安路口(公交站),337路;362路;E15路;M241路;M242路;M249路;M355路;M378路;高快巴士60路,交通设施服务;公交车站;公交车站相关,150700,113.89424,22.567795,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
松坪山(公交站),19路;236路;66路;72路;M109路;M372路;M535路;P139路;P164路;P215路;P36路;P536路;高峰专线36号;高快巴士56号,交通设施服务;公交车站;公交车站相关,150700,113.957573,22.558222,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
欢乐港湾(公交站),M371路;观光巴士橙线,交通设施服务;公交车站;公交车站相关,150700,113.888992,22.542543,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
前海湾地铁站(公交站),B830路;B992线;B993线;B998线;T01路C线;单车骑友线1号;定制巴士C28路;定制巴士C37线;广州南沙至深圳跨市巴士;桂湾环巴T207线;深中跨市公交专线T01路A线;深中跨市公交专线T01路B线,交通设施服务;公交车站;公交车站相关,150700,113.899506,22.537958,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
大益广场(公交站),323路;610路(内环);718路;E36路;E8路;M131路;M210路;M240路;M241路;M330路;M350路;M358路;M375路;M470路;M531路;高快巴士58号,交通设施服务;公交车站;公交车站相关,150700,113.869512,22.579006,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
西乡盐田大门(公交站),718路;M131路;M210路;M240路;M241路;M330路;M350路;M375路;M400路;M531路;M558路;P377路;高峰专线72路,交通设施服务;公交车站;公交车站相关,150700,113.866836,22.575707,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
固戍红湾(公交站),338路;615路;M194路;M259路;M473路;M527路;M530路;M558路;P571路;高快巴士58号,交通设施服务;公交车站;公交车站相关,150700,113.852381,22.591389,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
九祥岭2(公交站),101路;226路;316路;316路区间;326路;66路;67路;M197路;M217路;M535路;高峰专线93号,交通设施服务;公交车站;公交车站相关,150700,113.954686,22.584271,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
兴围(公交站),338路;615路;B875路;M127线;M419路;M530路;M592路,交通设施服务;公交车站;公交车站相关,150700,113.829825,22.635394,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
深圳湾口岸(公交站),机场巴士荃湾德海街线,交通设施服务;公交车站;公交车站相关,150700,113.948891,22.505159,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
火王人行天桥(公交站),337路;362路;629路;E40路;M235路;M245路;M247路环线;M249路;M350路;M358路;M378路;M395路;M413路;M435路;M470路;M526路;P4路;高峰专线35路,交通设施服务;公交车站;公交车站相关,150700,113.872181,22.591361,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
大冲1(公交站),(停运)高峰专线150路;320路;323路;324路;338路;369路;H205线;M191路;M194路;M358路;M372路;M413路;M435路;M530路;P1012路;P139路;P159路;P200路;P214路;P271路;P315A路;P315路;P334路;P363路;P36路;P376路;P431路;P490路;P492路;P496路;P536路;P586路;P613路;P617路;P657路;P67路;P681路;P698路;P717路;P756路;P764路;P79路;P80A路;P80路;R28线;高峰专线165路;高峰专线55号;高峰专线95路;高快巴士32号线;高快巴士49路,交通设施服务;公交车站;公交车站相关,150700,113.951531,22.540387,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
龙胜地铁站(公交站),(停运)F539B路;612路;F539B路;M130路;M156路;M214路;M222路;M516路;M537路;M538路;NA2路;P328路;P470路;高峰专线16路;高快巴士70路,交通设施服务;公交车站;公交车站相关,150700,114.01217,22.644482,bus_stop,,,,False,1.0,True,[],440309,440000,0755,amap
深圳湾口岸(公交站),(停运)屿巴B2X路;城巴B3A路;城巴B3M路;城巴B3X路;城巴B3路;城巴B3路(经红桥);屿巴B2P路;屿巴B2路;屿巴XB2路;新界区专线小巴618B路(短程班次);新界区专线小巴618路;新界区专线小巴618路(短程班次);机场巴士荃湾德海街线,交通设施服务;公交车站;公交车站相关,150700,113.950203,22.498377,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
上川路口(公交站),337路;362路;M191路;M241路;M242路;M247路环线;M249路;M355路;M378路;M395路;高快巴士60路,交通设施服务;公交车站;公交车站相关,150700,113.890695,22.57114,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
宝安桃源居西(公交站),337路;362路;629路;E15路;E40路;M350路;M358路;M378路;M395路;M413路;M435路;M470路;M526路;M558路;P239路;P4路;高峰专线135号;高峰专线35路,交通设施服务;公交车站;公交车站相关,150700,113.858061,22.612323,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
南岗工业区(公交站),316路;316路区间;326路;B654路;M217路;M234路;M372路;M535路;M582路;高峰专线165路,交通设施服务;公交车站;公交车站相关,150700,113.934845,22.631154,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
深南北环立交3(公交站),362路;E8路;M209路;M240路;M355路;M526路;高峰专线135号;高峰专线35路,交通设施服务;公交车站;公交车站相关,150700,113.910686,22.552339,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
红树林(公交站),229路;236路;337路;339路;362路;369路;E37路;M105路;M106路;M126路;M182路;M194路;M463路;PJ57路;观光巴士蓝线,交通设施服务;公交车站;公交车站相关,150700,113.999923,22.524541,bus_stop,,,,False,1.0,True,[],440304,440000,0755,amap
西乡路口1(公交站),323路;E23路;M240路;M395路;M413路;M435路;P377路;高峰专线35路;高快巴士60路,交通设施服务;公交车站;公交车站相关,150700,113.884343,22.576431,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
雅豪轩(公交站),629路;704路;B932路;M209路;M469路,交通设施服务;公交车站;公交车站相关,150700,113.893306,22.574542,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
兴东地铁站(公交站),(停运)高峰专线198号;605路;B639路;M131路;M182路;M197路;M206路;M338路;M377路;M378路;M379路;M382路;M395路;M395路区间;M518路;M560路;P217路;P315A路;P315路;P377路;P590路;R15C线;高快巴士33号线,交通设施服务;公交车站;公交车站相关,150700,113.920512,22.58304,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
西丽法庭2(公交站),101路;101路区间;226路;316路;316路区间;326路;66路;67路;E19路;E39路;M492路;P67路,交通设施服务;公交车站;公交车站相关,150700,113.95417,22.578604,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
GTC(公交站),M591路;M592路,交通设施服务;公交车站;公交车站相关,150700,113.814605,22.624063,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
凤凰岗村(公交站),605路;606路;610路(内环);610路(外环);704路;B834路;M209路;M242路;M330路;M375路;M436线,交通设施服务;公交车站;公交车站相关,150700,113.88002,22.595669,bus_stop,,,,False,1.0,True,[],440306,440000,0755,amap
南航公司(公交站),337路;369路;58路;74路;E3路;M182路;M241路;M372路;M463路;M483路;M506路;M562路;N4路,交通设施服务;公交车站;公交车站相关,150700,113.924034,22.52662,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
中兴人才公寓东(公交站),37路;B667路(单环线);C55线;M109路;M176路;M203路;M228线;M372路;M475路;高峰专线46路,交通设施服务;公交车站;公交车站相关,150700,113.939028,22.573379,bus_stop,,,,False,1.0,True,[],440305,440000,0755,amap
