name,address,type,type_code,lng,lat,facility_type,business_period,open_time,close_time,is_24h,night_ratio,night_service,tel,adcode,pcode,citycode,source
,,,,113.8580857378939,22.581042322964205,kindergarten,,,,False,0.0,False,,,,,osm
锦福幼儿园,,,,113.91470300999167,22.532119667996827,kindergarten,,,,False,0.0,False,,,,,osm
新安海滨幼儿园,,,,113.88680098636105,22.564849041695165,kindergarten,,,,False,0.0,False,,,,,osm
宝安区崛起第一幼儿园,,,,113.88070110000001,22.570614699999997,kindergarten,,,,False,0.0,False,,,,,osm
开屏幼儿园,,,,113.87924847125825,22.573317721972042,kindergarten,,,,False,0.0,False,,,,,osm
宝安区机关第二幼儿(集团)桃源居幼儿园(第二分园),,,,113.86085055221135,22.618968652139554,kindergarten,,,,False,0.0,False,,,,,osm
宝安区新蕾幼儿园福中福幼儿园,,,,113.86723311209134,22.566969906602875,kindergarten,,,,False,0.0,False,,,,,osm
翻身幼儿园,,,,113.8901363707985,22.567443464634998,kindergarten,,,,False,0.0,False,,,,,osm
宝安区新安爱乐幼儿园(海悦分园),,,,113.89538877799313,22.559136219241616,kindergarten,,,,False,0.0,False,,,,,osm
新安冠城幼儿园,,,,113.89881495621208,22.56822086084237,kindergarten,,,,False,0.0,False,,,,,osm
西乡悦和幼儿园,,,,113.85700016630828,22.576537164758577,kindergarten,,,,False,0.0,False,,,,,osm
宝安区建安新村幼儿园,,,,113.89251428505648,22.576758338142817,kindergarten,,,,False,0.0,False,,,,,osm
建安新村幼儿园(集团)童悦幼儿园,,,,113.89592191920572,22.572892774453774,kindergarten,,,,False,0.0,False,,,,,osm
宝安区兴华幼儿园,,,,113.90428976676196,22.57028013714155,kindergarten,,,,False,0.0,False,,,,,osm
宝安区教科院实验幼儿园,,,,113.90802952355679,22.56121172720374,kindergarten,,,,False,0.0,False,,,,,osm
流塘阳光幼儿园,,,,113.88323299840127,22.58396484523122,kindergarten,,,,False,0.0,False,,,,,osm
兴华幼儿园(集团)上合幼儿园,,,,113.89853383036173,22.582578573972825,kindergarten,,,,False,0.0,False,,,,,osm
上合幼儿园,,,,113.89675673839102,22.584415455989916,kindergarten,,,,False,0.0,False,,,,,osm
梅龙幼儿园,,,,114.04296395938925,22.604169297102136,kindergarten,,,,False,0.0,False,,,,,osm
民乐幼儿园,,,,114.04737957487947,22.600704512335223,kindergarten,,,,False,0.0,False,,,,,osm
桑泰丹华幼儿园,,,,113.95998117501,22.59119674795916,kindergarten,,,,False,0.0,False,,,,,osm
豪业华庭幼儿园,,,,113.86120558587467,22.56416523721528,kindergarten,,,,False,0.0,False,,,,,osm
宝安机关第二幼儿园(集团)未来之光幼儿园,,,,113.90565699716774,22.592020033062354,kindergarten,,,,False,0.0,False,,,,,osm
新安爱乐幼儿园,,,,113.89873231394621,22.554860964960735,kindergarten,,,,False,0.0,False,,,,,osm
伊思迪国际幼儿园,,,,113.897727129504,22.59888913381066,kindergarten,,,,False,0.0,False,,,,,osm
航城润科华府幼儿园,,,,113.85776274834643,22.62751282464952,kindergarten,,,,False,0.0,False,,,,,osm
富源第二幼儿园,,,,113.85503355809126,22.640204696149762,kindergarten,,,,False,0.0,False,,,,,osm
晶晶幼儿园,,,,113.85937369749985,22.618549079067286,kindergarten,,,,False,0.0,False,,,,,osm
菁英荟幼儿园,,,,113.9441212728925,22.585333863162404,kindergarten,,,,False,0.0,False,,,,,osm
福田区第二幼儿园,,,,114.0026475815882,22.537005141140423,kindergarten,,,,False,0.0,False,,,,,osm
大冲都市花园幼儿园高新分园,,,,113.9466048746453,22.538541702395335,kindergarten,,,,False,0.0,False,,,,,osm
明湾幼儿园,,,,113.8577105185096,22.547554577527006,kindergarten,,,,False,0.0,False,,,,,osm
半山港湾幼儿园,,,,113.8888403006208,22.484751550771488,kindergarten,,,,False,0.0,False,,,,,osm
杨梅红国际少儿美术教育基地,,,,113.9201962,22.4974809,school,,,,False,0.0,False,,,,,osm
,,,,113.9085786,22.4838672,school,,,,False,0.0,False,,,,,osm
南山龙苑学校,,,,113.9825621,22.5614814,school,,,,False,0.0,False,,,,,osm
深圳实验学校高中部,,,,113.93816217770357,22.589439534731042,school,,,,False,0.0,False,,,,,osm
深圳市民治中学,,,,114.02265872188948,22.632051999364432,school,,,,False,0.0,False,,,,,osm
深圳市展华实验学校,,,,114.03862149942854,22.638587653029813,school,,,,False,0.0,False,,,,,osm
深中南山创新学校,,,,113.93263997563695,22.574807029901386,school,,,,False,0.0,False,,,,,osm
北大附中深圳学校初中部,,,,114.04789382083337,22.548737118591326,school,,,,False,0.0,False,,,,,osm
深圳市福田区红岭实验学校（新洲）,,,,114.03609904983767,22.528645459760856,school,,,,False,0.0,False,,,,,osm
深圳大学附属中学(前海校区),,,,113.89223898603551,22.507371435012075,school,,,,False,0.0,False,,,,,osm
红岭中学石厦初中部,,,,114.04763601852108,22.520537514732112,school,,,,False,0.0,False,,,,,osm
金巴崙長老會耀道小學 C.P.C. Yao Dao Primary School,,,,114.00023671166072,22.463436654128852,school,,,,False,0.0,False,,,,,osm
中華基督教青年會中學 Chinese Y.M.C.A. Secondary School,,,,113.9994438102438,22.46355754385869,school,,,,False,0.0,False,,,,,osm
香港青年協會李兆基小學 H.K.F.Y.G. Lee Shau Kee Primary School,,,,114.0013641452716,22.461247565437695,school,,,,False,0.0,False,,,,,osm
賽馬會萬鈞毅智書院 The Jockey Club Man Kwan Eduyoung College,,,,113.99913834400849,22.46005027142507,school,,,,False,0.0,False,,,,,osm
東華三院李東海小學 Tung Wah Group of Hospitals Leo Tung-hai Lee Primary School,,,,113.99503050456651,22.459969023573453,school,,,,False,0.0,False,,,,,osm
香港普通話研習社科技創意小學 Xianggang Putonghua Yanxishe Primary School of Science and Creativity,,,,113.99862889490028,22.463921063817896,school,,,,False,0.0,False,,,,,osm
中華基督教會方潤華中學 CCC Fong Yun Wah Secondary School,,,,114.00606808332714,22.46466729717907,school,,,,False,0.0,False,,,,,osm
基督教培恩小學 Christian Pui Yan Primary School,,,,114.00517370524227,22.465075735000966,school,,,,False,0.0,False,,,,,osm
聖公會天水圍靈愛小學 S.K.H. Tin Shui Wai Ling Oi Primary School,,,,114.00120580564501,22.467780983663168,school,,,,False,0.0,False,,,,,osm
元朗公立中學校友會鄧英業小學 YLPMS Alumni Association Tang Ying Yip Primary School,,,,114.00172323410597,22.468106400918764,school,,,,False,0.0,False,,,,,osm
中華基督教青年會小學 Chinese Y.M.C.A. Primary School,,,,114.0005658354534,22.464128624283575,school,,,,False,0.0,False,,,,,osm
天水圍香島中學 Tin Shui Wai Heung To Middle School,,,,113.9967306777993,22.46593156872151,school,,,,False,0.0,False,,,,,osm
天水圍循道衛理中學 Tin Shui Wai Methodist College,,,,113.99976660786558,22.46435069874118,school,,,,False,0.0,False,,,,,osm
和富慈善基金李宗德小學 W F Joseph Lee Primary School,,,,113.99637018739074,22.465191115300918,school,,,,False,0.0,False,,,,,osm
樂善堂梁銶琚學校(分校) Lok Sin Tong Leung Kau Kui Primary School (Branch),,,,113.99624723239175,22.463757753358916,school,,,,False,0.0,False,,,,,osm
深圳市高级中学（中心校区）,,,,114.01332364219616,22.548647384188822,school,,,,False,0.0,False,,,,,osm
順德聯誼總會伍冕端小學 Shun Tak Fraternal Association Wu Mien Tuen Primary School,,,,114.00045411217718,22.47119836437799,school,,,,False,0.0,False,,,,,osm
深圳市第三十高级中学,,,,113.89068464749504,22.477346468895735,school,,,,False,0.0,False,,,,,osm
学府第一小学,,,,113.92825478131043,22.525804075533994,school,,,,False,0.0,False,,,,,osm
伊利沙伯中學舊生會中學 Queen Elizabeth School Old Students' Association Secondary School,,,,114.0035991837453,22.459576216810206,school,,,,False,0.0,False,,,,,osm
十八鄉鄉事委員會公益社小學 Shap Pat Heung Rural Committee Kung Yik She Primary School,,,,114.00278790310699,22.460811017823385,school,,,,False,0.0,False,,,,,osm
十八鄉鄉事委員會公益社中學 Shap Pat Heung Rural Committee Kung Yik She Secondary School,,,,114.00328667612374,22.46022703241772,school,,,,False,0.0,False,,,,,osm
激活英文小學 Gigamind English Primary School,,,,114.00533816630427,22.46054306700562,school,,,,False,0.0,False,,,,,osm
順德聯誼總會翁祐中學 Shun Tak Fraternal Association Yung Yau College,,,,113.99976332803381,22.470607460274735,school,,,,False,0.0,False,,,,,osm
深圳（南山）中加学校 ／ 深圳南山国际学校,,,,113.92412363321709,22.53211738936849,school,,,,False,0.0,False,,,,,osm
潮陽百欣小學 Chiu Yang Por Yen Primary School,,,,114.00655498689235,22.463144491357916,school,,,,False,0.0,False,,,,,osm
香港青年拹會李兆基書院 HKFYG Lee Shau Kee College,,,,114.00461447253947,22.46269674572666,school,,,,False,0.0,False,,,,,osm
萬鈞伯裘書院 Man Kwan Pak Kau College,,,,114.0054415639559,22.462615987953612,school,,,,False,0.0,False,,,,,osm
伊利沙伯中學舊生會湯國華中學 Queen Elizabeth School Old Students' Association Tong Kwok Wah Secondary School,,,,114.00658414428807,22.462574930203015,school,,,,False,0.0,False,,,,,osm
北京师范大学南山附属学校,,,,113.93063995308869,22.508781043336658,school,,,,False,0.0,False,,,,,osm
北京师范大学南山附属学校小学部,,,,113.92991473495505,22.514101987561936,school,,,,False,0.0,False,,,,,osm
育才中学,,,,113.91596204046306,22.496228424171512,school,,,,False,0.0,False,,,,,osm
育才第二中学,,,,113.92385347997966,22.49996812101324,school,,,,False,0.0,False,,,,,osm
海韵学校,,,,113.86651893185176,22.555890206952675,school,,,,False,0.0,False,,,,,osm
福田区实验教育集团侨香学校,,,,114.01188199318996,22.55819734694847,school,,,,False,0.0,False,,,,,osm
深圳市福田区外国语学校景田校区,,,,114.02905269805288,22.557857003193295,school,,,,False,0.0,False,,,,,osm
深圳市景田小学,,,,114.03007998087284,22.55987803758854,school,,,,False,0.0,False,,,,,osm
新洲小学,,,,114.0437449445883,22.528158446938015,school,,,,False,0.0,False,,,,,osm
深圳市南山实验教育集团麒麟中学,,,,113.92172778359955,22.546950711949865,school,,,,False,0.0,False,,,,,osm
育才第四小学,,,,113.93250578321785,22.497930730371518,school,,,,False,0.0,False,,,,,osm
华侨城中学高中部,,,,113.96381094116877,22.53201348541061,school,,,,False,0.0,False,,,,,osm
深圳市潜龙学校,,,,114.03607510955445,22.613368717876185,school,,,,False,0.0,False,,,,,osm
深圳市龙华高级中学教育集团民治校区,,,,114.04247573323106,22.612925480220362,school,,,,False,0.0,False,,,,,osm
深圳市石厦学校初中部,,,,114.04607985115494,22.52666490257952,school,,,,False,0.0,False,,,,,osm
育才第一小学,,,,113.91511707225335,22.49409815792295,school,,,,False,0.0,False,,,,,osm
南山外国语学校滨海中学,,,,113.9272539857146,22.484265144089623,school,,,,False,0.0,False,,,,,osm
深圳市第二高级中学,,,,113.93140538111696,22.57339163633661,school,,,,False,0.0,False,,,,,osm
深圳市景秀小学,,,,114.03524950774514,22.557890529115287,school,,,,False,0.0,False,,,,,osm
景莲小学,,,,114.04309349999998,22.561652449999997,school,,,,False,0.0,False,,,,,osm
福景外国语学校,,,,114.03925211476862,22.56156545920175,school,,,,False,0.0,False,,,,,osm
宣道會葉紹蔭紀念小學 Christian Alliance S.Y. Yeh Memorial Primary School,,,,113.99823212127976,22.467696550227576,school,,,,False,0.0,False,,,,,osm
深圳市玉龙学校,,,,114.02325746265652,22.606754558412046,school,,,,False,0.0,False,,,,,osm
深圳湾学校,,,,113.93818143875123,22.499058996978253,school,,,,False,0.0,False,,,,,osm
南海小学,,,,113.91833345664914,22.516626215521402,school,,,,False,0.0,False,,,,,osm
南山实验深湾小学,,,,113.96148430748616,22.527203711840333,school,,,,False,0.0,False,,,,,osm
深圳外国语学校国际部,,,,113.95988610910368,22.52724801573199,school,,,,False,0.0,False,,,,,osm
碧海小学,,,,113.98975045200913,22.532983504337945,school,,,,False,0.0,False,,,,,osm
深圳市南山区文理实验学校（集团）科创学校,,,,113.94220636130203,22.580578075294035,school,,,,False,0.0,False,,,,,osm
深圳市高级中学（中心北校区）,,,,114.01036008617011,22.54940711050814,school,,,,False,0.0,False,,,,,osm
聯益公立學校,,,,113.98962708166687,22.46283074707307,school,,,,False,0.0,False,,,,,osm
宝安中学外国语学校(集团),,,,113.9085040656399,22.564006386851556,school,,,,False,0.0,False,,,,,osm
新安中学（集团）高中部,,,,113.87007343381102,22.555944960653964,school,,,,False,0.0,False,,,,,osm
宝安小学,,,,113.86802780603685,22.56348014042332,school,,,,False,0.0,False,,,,,osm
育才第二小学,,,,113.9254161899621,22.50025533052629,school,,,,False,0.0,False,,,,,osm
海滨实验小学,,,,113.92019637819556,22.529075167791476,school,,,,False,0.0,False,,,,,osm
学府中学,,,,113.93020212481153,22.518292230962114,school,,,,False,0.0,False,,,,,osm
深圳市福田区红岭实验学校（上沙）,,,,114.02420863248851,22.524188438324906,school,,,,False,0.0,False,,,,,osm
深圳市上沙小学,,,,114.0242257637727,22.52524071960473,school,,,,False,0.0,False,,,,,osm
南山外国语学校(集团)大冲学校,,,,113.94737934555046,22.546542968796963,school,,,,False,0.0,False,,,,,osm
深圳科爱赛国际学校,,,,113.91948248837349,22.500097253691507,school,,,,False,0.0,False,,,,,osm
深圳市福田区外国语学校（竹林）,,,,114.0013655376817,22.539529090719252,school,,,,False,0.0,False,,,,,osm
深圳市福田区外国语小学（竹林校区）,,,,114.00528734316897,22.53904974859979,school,,,,False,0.0,False,,,,,osm
景秀中学,,,,114.03532174413233,22.55620252029092,school,,,,False,0.0,False,,,,,osm
前海港湾小学,,,,113.90054746000602,22.541925597614117,school,,,,False,0.0,False,,,,,osm
南山实验麒麟小学,,,,113.92502028983219,22.548534306522264,school,,,,False,0.0,False,,,,,osm
深圳市石厦学校小学部,,,,114.04755540546165,22.5271481811495,school,,,,False,0.0,False,,,,,osm
新沙小学,,,,114.03938948832736,22.52596738323053,school,,,,False,0.0,False,,,,,osm
南山区第二外国语学校（集团）海德学校,,,,113.93493316431368,22.523488076513132,school,,,,False,0.0,False,,,,,osm
南山外国语学校（集团）高新中学,,,,113.94672223151977,22.52656994444041,school,,,,False,0.0,False,,,,,osm
南山外国语学校（集团）科苑小学,,,,113.94412506294238,22.526537028237172,school,,,,False,0.0,False,,,,,osm
沙河小学,,,,113.9687963037072,22.545543933231453,school,,,,False,0.0,False,,,,,osm
深美国际学校,,,,113.92025488117649,22.49773314294546,school,,,,False,0.0,False,,,,,osm
西湾学校,,,,113.85170147743301,22.579293714447747,school,,,,False,0.0,False,,,,,osm
深圳市海湾中学,,,,113.85308630751157,22.580720316385097,school,,,,False,0.0,False,,,,,osm
深圳市红岭中学高中部,,,,114.0053297819602,22.562251078979934,school,,,,False,0.0,False,,,,,osm
宝安区实验学校,,,,113.89435303049004,22.54910433770365,school,,,,False,0.0,False,,,,,osm
宝安区实验学校(集团)海旺学校,,,,113.8860767971781,22.557910442229897,school,,,,False,0.0,False,,,,,osm
宝安区滨海小学,,,,113.88348795433963,22.559770483284872,school,,,,False,0.0,False,,,,,osm
新安中学（集团）第一实验学校,,,,113.8704949336063,22.564159167592035,school,,,,False,0.0,False,,,,,osm
文理实验学校（集团）文理一小,,,,113.92622143939006,22.58542333928395,school,,,,False,0.0,False,,,,,osm
南头中学,,,,113.91260240200543,22.546212447634513,school,,,,False,0.0,False,,,,,osm
深圳市沪教院福田实验学校,,,,114.04212568844727,22.53225163416701,school,,,,False,0.0,False,,,,,osm
宝安第一外国语学校(集团)初中部,,,,113.85669854774909,22.56542687389583,school,,,,False,0.0,False,,,,,osm
中英公学,,,,113.86145288893341,22.564747562694425,school,,,,False,0.0,False,,,,,osm
坪洲小学,,,,113.86350850258361,22.56683149168429,school,,,,False,0.0,False,,,,,osm
南山外国语学校(集团)科华学校,,,,113.95190160734982,22.54887298436039,school,,,,False,0.0,False,,,,,osm
南山外国语学校(集团)文华学校,,,,113.94761621358734,22.551183045020768,school,,,,False,0.0,False,,,,,osm
松坪学校中学部,,,,113.94600125624437,22.56292992079554,school,,,,False,0.0,False,,,,,osm
松坪学校小学部,,,,113.9494293647365,22.562931888935214,school,,,,False,0.0,False,,,,,osm
南山区松坪第二小学,,,,113.94150626673314,22.562781971144133,school,,,,False,0.0,False,,,,,osm
荔香学校,,,,113.91617140874968,22.539685244892134,school,,,,False,0.0,False,,,,,osm
南山实验南头小学,,,,113.92158906407546,22.53748073562999,school,,,,False,0.0,False,,,,,osm
南山二外同泽学校,,,,113.9060322351314,22.542423362432118,school,,,,False,0.0,False,,,,,osm
前海小学,,,,113.90664629224102,22.53770756842122,school,,,,False,0.0,False,,,,,osm
学府第二小学,,,,113.92457886366628,22.51882951293696,school,,,,False,0.0,False,,,,,osm
深圳市南科大实验一小,,,,113.9844294554553,22.592980788497538,school,,,,False,0.0,False,,,,,osm
育才第三中学,,,,113.93074141746533,22.499316810681787,school,,,,False,0.0,False,,,,,osm
育才太子湾学校中学部,,,,113.91461231714719,22.48774282376681,school,,,,False,0.0,False,,,,,osm
新莲小学,,,,114.04798383688723,22.562368193813867,school,,,,False,0.0,False,,,,,osm
深圳外国语小学,,,,114.02168736329317,22.542105564864507,school,,,,False,0.0,False,,,,,osm
深圳高级中学(集团)南校区,,,,114.01363572368008,22.54145597480162,school,,,,False,0.0,False,,,,,osm
深圳市公安局警察训练学校,,,,113.99491482533459,22.542716180417305,school,,,,False,0.0,False,,,,,osm
深圳鹏城技师学院(侨城校区),,,,113.9939811764284,22.540993848417767,school,,,,False,0.0,False,,,,,osm
深圳市龙珠中学,,,,113.97853150202437,22.56645332616651,school,,,,False,0.0,False,,,,,osm
南山实验白石洲学校,,,,113.96096635744718,22.54052726250046,school,,,,False,0.0,False,,,,,osm
宝安中学(集团)高中部,,,,113.91387317076766,22.57410304025053,school,,,,False,0.0,False,,,,,osm
宝安中学(集团)初中部,,,,113.91258924815888,22.57199099937921,school,,,,False,0.0,False,,,,,osm
宝安中学外国语学校(集团)新蕾小学,,,,113.91139257050068,22.5753384833404,school,,,,False,0.0,False,,,,,osm
深圳艺术学校(南山校区),,,,113.92022208276212,22.557905503863367,school,,,,False,0.0,False,,,,,osm
崛起实验中学,,,,113.87364455138595,22.569093067273677,school,,,,False,0.0,False,,,,,osm
海裕小学,,,,113.87350558082899,22.567463470556753,school,,,,False,0.0,False,,,,,osm
海岸小学,,,,113.93216401359697,22.492866178980144,school,,,,False,0.0,False,,,,,osm
深圳市博伦职业技术学校,,,,113.92119971435748,22.560101969009924,school,,,,False,0.0,False,,,,,osm
宝民小学,,,,113.90611835809015,22.568962892683277,school,,,,False,0.0,False,,,,,osm
月亮湾小学,,,,113.88728716453663,22.49186477477044,school,,,,False,0.0,False,,,,,osm
海韵学校（集团）径贝小学,,,,113.87023692649962,22.57083199472048,school,,,,False,0.0,False,,,,,osm
深圳市民顺小学,,,,114.02266123016919,22.63468379686849,school,,,,False,0.0,False,,,,,osm
华侨城小学,,,,113.98208951543923,22.540165916247158,school,,,,False,0.0,False,,,,,osm
华侨城中学初中部,,,,113.98172554127704,22.54124413506701,school,,,,False,0.0,False,,,,,osm
南山实验荔林小学,,,,113.89983775133182,22.51208765051007,school,,,,False,0.0,False,,,,,osm
深圳大学附属中学(中心校区),,,,113.88320621181937,22.4981974176711,school,,,,False,0.0,False,,,,,osm
南山实验南海中学,,,,113.90007554657122,22.516097483828343,school,,,,False,0.0,False,,,,,osm
南方科技大学第二实验小学,,,,113.99314297534052,22.59080825489249,school,,,,False,0.0,False,,,,,osm
深圳道尔顿新华公学,,,,114.00395585271269,22.598256695095778,school,,,,False,0.0,False,,,,,osm
育才第三小学,,,,113.91503268377271,22.50107842902952,school,,,,False,0.0,False,,,,,osm
蛇口国际学校小学部,,,,113.907069165775,22.484611751359054,school,,,,False,0.0,False,,,,,osm
深圳市福田区东海实验小学（竹园校区）,,,,114.01139437051336,22.54352210646372,school,,,,False,0.0,False,,,,,osm
深圳大学城丽湖实验学校,,,,113.95419782142827,22.59189087194034,school,,,,False,0.0,False,,,,,osm
下沙小学,,,,114.01827308363688,22.528371103376486,school,,,,False,0.0,False,,,,,osm
曦城协同学校,,,,113.89926921174224,22.59725370975363,school,,,,False,0.0,False,,,,,osm
景龙小学,,,,114.04052105220143,22.552903969703113,school,,,,False,0.0,False,,,,,osm
育才山海学校,,,,113.9046984460935,22.481545478869094,school,,,,False,0.0,False,,,,,osm
科爱赛国际学校,,,,113.92639904543971,22.572276148200146,school,,,,False,0.0,False,,,,,osm
深圳市白芒小学,,,,113.93698567854048,22.627908779108754,school,,,,False,0.0,False,,,,,osm
深圳明德实验学校,,,,114.02080868707183,22.55046101355177,school,,,,False,0.0,False,,,,,osm
深圳行政学院,,,,114.02185220898168,22.548873686770147,school,,,,False,0.0,False,,,,,osm
深圳市南山外籍人员子女学校,,,,113.98161594625988,22.56357248405766,school,,,,False,0.0,False,,,,,osm
深圳外国语学校（集团）龙华学校,,,,114.02784191848544,22.602945394502807,school,,,,False,0.0,False,,,,,osm
深圳市书香小学,,,,114.04111216374986,22.598046959617538,school,,,,False,0.0,False,,,,,osm
龙华区未来小学,,,,114.01020414703508,22.637942446365553,school,,,,False,0.0,False,,,,,osm
深圳市龙华区实验学校至真校区,,,,114.01463319987194,22.63170058966044,school,,,,False,0.0,False,,,,,osm
宝安中学(集团)海天学校,,,,113.88535513531197,22.547530788106023,school,,,,False,0.0,False,,,,,osm
南山外国语学校(集团)高级中学,,,,113.93814454916694,22.50184064280815,school,,,,False,0.0,False,,,,,osm
深圳湾学校小学部,,,,113.93822440048454,22.495790529318246,school,,,,False,0.0,False,,,,,osm
深圳大学城桃苑实验学校,,,,113.9813070162249,22.55903944726299,school,,,,False,0.0,False,,,,,osm
蛇口学校,,,,113.92671424812697,22.491556712127405,school,,,,False,0.0,False,,,,,osm
深圳市龙龙华区教育科学研究院附属实验学校,,,,114.02814679615678,22.62621462467869,school,,,,False,0.0,False,,,,,osm
海城小学,,,,113.86936157844245,22.574796919707932,school,,,,False,0.0,False,,,,,osm
深圳市平山学校,,,,113.95835356328861,22.590572316281015,school,,,,False,0.0,False,,,,,osm
同乐实验学校,,,,113.91858656256203,22.566289510875055,school,,,,False,0.0,False,,,,,osm
深圳市博纳学校,,,,113.91560283405362,22.562490673165925,school,,,,False,0.0,False,,,,,osm
宝安中学外国语学校(集团)宝城小学,,,,113.91019051007744,22.562757231164962,school,,,,False,0.0,False,,,,,osm
福新小学,,,,114.04544867091164,22.534477431496587,school,,,,False,0.0,False,,,,,osm
景鹏小学,,,,114.04223880760321,22.546114831646488,school,,,,False,0.0,False,,,,,osm
深圳市华强职业技术学校,,,,114.04287078270352,22.547697201103794,school,,,,False,0.0,False,,,,,osm
深圳市耀华实验学校,,,,114.03836029697678,22.547906437925104,school,,,,False,0.0,False,,,,,osm
南山外国语学校滨海小学,,,,113.92865485262857,22.484788575031637,school,,,,False,0.0,False,,,,,osm
南山实验鼎太小学,,,,113.9080231838024,22.5250861027364,school,,,,False,0.0,False,,,,,osm
南山区第二外国语学校（集团）前海学校,,,,113.90610667299099,22.53322874641695,school,,,,False,0.0,False,,,,,osm
南山实验前海港湾学校,,,,113.89909964547319,22.52852468314338,school,,,,False,0.0,False,,,,,osm
南山实验园丁学校,,,,113.91602694385885,22.55753417546016,school,,,,False,0.0,False,,,,,osm
北大附中深圳学校高中部,,,,113.9958054085236,22.549418261160547,school,,,,False,0.0,False,,,,,osm
清华大学深圳研究生院国际一期,,,,113.97666680130311,22.58966926336256,school,,,,False,0.0,False,,,,,osm
深圳市皇岗中学,,,,114.04792316703801,22.528307681384533,school,,,,False,0.0,False,,,,,osm
福苑小学,,,,114.04552994622048,22.51109607330569,school,,,,False,0.0,False,,,,,osm
荔园外国语小学(深南校区),,,,114.03955876906979,22.543340922341883,school,,,,False,0.0,False,,,,,osm
深圳高级中学（集团）北校区紫园,,,,114.0226371834783,22.62224666084202,school,,,,False,0.0,False,,,,,osm
深圳大学附属教育集团实验小学,,,,113.98994029653663,22.593760438297277,school,,,,False,0.0,False,,,,,osm
宝安中学(集团)实验学校,,,,113.91032006154596,22.588398242335842,school,,,,False,0.0,False,,,,,osm
文理实验学校（集团）文理二小,,,,113.94432491600976,22.574000453996415,school,,,,False,0.0,False,,,,,osm
宝安区龙山学校,,,,113.87376340024136,22.60195504567014,school,,,,False,0.0,False,,,,,osm
深圳市桃源居中澳实验学校,,,,113.86095563256767,22.61300196457578,school,,,,False,0.0,False,,,,,osm
育才太子湾学校小学部,,,,113.91573845917137,22.488310586113364,school,,,,False,0.0,False,,,,,osm
荔园外国语小学天骄校区,,,,114.03769995131431,22.554996202535815,school,,,,False,0.0,False,,,,,osm
珠光小学,,,,113.9582630652808,22.568918901374378,school,,,,False,0.0,False,,,,,osm
卓雅小学,,,,113.97694807405728,22.560427323179642,school,,,,False,0.0,False,,,,,osm
桃源小学,,,,113.97236816204293,22.56011756804053,school,,,,False,0.0,False,,,,,osm
香山里小学,,,,113.96283719660435,22.55479300723446,school,,,,False,0.0,False,,,,,osm
新安中学(集团)外国语学校,,,,113.88809743086641,22.60486956050243,school,,,,False,0.0,False,,,,,osm
深圳市西丽小学,,,,113.95240442968027,22.588554523602703,school,,,,False,0.0,False,,,,,osm
南油小学,,,,113.92252887614383,22.511218425249467,school,,,,False,0.0,False,,,,,osm
深大附中创新中学,,,,114.04698071445591,22.56404141895636,school,,,,False,0.0,False,,,,,osm
福田区实验教育集团梅园小学,,,,114.03344333870582,22.572010522077452,school,,,,False,0.0,False,,,,,osm
深圳市格致中学,,,,114.01485466120165,22.624952185846364,school,,,,False,0.0,False,,,,,osm
深圳市民治中学教育集团民新学校,,,,114.0296152022314,22.633550272799596,school,,,,False,0.0,False,,,,,osm
深圳市龙华高级中学,,,,114.02660602010035,22.60212053064375,school,,,,False,0.0,False,,,,,osm
方方乐趣中英文学校,,,,114.03800241393178,22.51984998189756,school,,,,False,0.0,False,,,,,osm
荔园外国语小学,,,,114.03863375694283,22.545795354020814,school,,,,False,0.0,False,,,,,osm
宝安区实验学校(集团)安乐小学,,,,113.89092517980711,22.56367870841107,school,,,,False,0.0,False,,,,,osm
新安中学(集团)初中部,,,,113.89770847726771,22.56664658312123,school,,,,False,0.0,False,,,,,osm
灵芝小学,,,,113.90690421612277,22.575152468870755,school,,,,False,0.0,False,,,,,osm
宝安小学(集团)翻身小学,,,,113.88445724746518,22.569547131011017,school,,,,False,0.0,False,,,,,osm
建安小学,,,,113.89231293306668,22.57493827667044,school,,,,False,0.0,False,,,,,osm
孝德学校,,,,113.90193424577163,22.577764892959056,school,,,,False,0.0,False,,,,,osm
上合小学,,,,113.89362023916375,22.58283125083049,school,,,,False,0.0,False,,,,,osm
流塘小学,,,,113.8827474128329,22.584992290793874,school,,,,False,0.0,False,,,,,osm
西乡中学(初中部),,,,113.8728586021219,22.58121950701955,school,,,,False,0.0,False,,,,,osm
西乡小学,,,,113.87179670337468,22.578941275180167,school,,,,False,0.0,False,,,,,osm
深圳市福田区外国语学校（香蜜）,,,,114.01758784926834,22.55920658496568,school,,,,False,0.0,False,,,,,osm
深圳市龙华区龙飞小学,,,,114.04345597872025,22.610509728002782,school,,,,False,0.0,False,,,,,osm
深圳市行知实验小学,,,,114.04015208443215,22.6172107068887,school,,,,False,0.0,False,,,,,osm
南山文理实验学校,,,,113.9513238067302,22.577735512608193,school,,,,False,0.0,False,,,,,osm
深圳高级中学（集团）北校区新园,,,,114.02294875863639,22.61799208284633,school,,,,False,0.0,False,,,,,osm
深圳市红山中学,,,,114.0083415623834,22.635233034172263,school,,,,False,0.0,False,,,,,osm
深圳市龙腾学校,,,,114.03611466628938,22.608456514436764,school,,,,False,0.0,False,,,,,osm
深圳市行知小学,,,,114.02576376668505,22.637113352222816,school,,,,False,0.0,False,,,,,osm
